project_id,deployment_id,image_id,sequence_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,age,sex,animal_recognizable,individual_id,number_of_objects,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license,fuzzed,deployment_fuzzed
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,17bec779-caad-4377-81ba-7e72cb4a199b,,01110258.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/17bec779-caad-4377-81ba-7e72cb4a199b,,Jessica Pacheco,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2020-01-11 16:40:21,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,19899fe2-0349-49c1-b9b3-f93bdde6ed76,,03120641.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/19899fe2-0349-49c1-b9b3-f93bdde6ed76,,Jessica Pacheco,936b55fb-1347-4dc9-8478-69799f5e877f,Mammalia,Carnivora,Procyonidae,Nasuella,olivacea,Western Mountain Coati,,2020-03-12 10:01:06,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,cbfbf305-a3f1-4f8d-9327-21259a67db42,,12300190.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/cbfbf305-a3f1-4f8d-9327-21259a67db42,,Jessica Pacheco,c5ae795b-300f-4cc7-99f7-e2c2d2810a87,Mammalia,Carnivora,Felidae,Leopardus,tigrinus,Northern Tiger Cat,,2019-12-30 17:20:45,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,b9f1e35c-c681-4be9-ba00-3983c7512da4,,12220115.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/b9f1e35c-c681-4be9-ba00-3983c7512da4,,Jessica Pacheco,c5ae795b-300f-4cc7-99f7-e2c2d2810a87,Mammalia,Carnivora,Felidae,Leopardus,tigrinus,Northern Tiger Cat,,2019-12-22 20:17:17,,,,,1,,,false,,,CC-BY,true,false
2002681,af1868f3-d47d-4035-9d8a-21b7dc39ea5a,4bf6d7bb-7401-44d5-882a-ade480a09379,,12250084.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/4bf6d7bb-7401-44d5-882a-ade480a09379,,Jessica Pacheco,4ac36fff-912b-467a-8dab-95ee49d26787,Mammalia,Didelphimorphia,Didelphidae,Didelphis,marsupialis,Common Opossum,,2019-12-25 01:51:41,,,,,1,,,false,,,CC-BY,true,false
2002681,40e5f67f-c707-410b-a7e8-a51c2ec208ff,970ba02a-8b2b-4f5d-8f1a-1388acac99d3,,01270353.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/970ba02a-8b2b-4f5d-8f1a-1388acac99d3,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-27 15:09:27,,,,,1,,,false,,,CC-BY,true,false
2002681,40e5f67f-c707-410b-a7e8-a51c2ec208ff,238e57b8-b1ca-4e2e-8504-36fee62fd09c,,02110433.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/238e57b8-b1ca-4e2e-8504-36fee62fd09c,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-02-11 09:37:42,,,,,1,,,false,,,CC-BY,true,false
2002681,1c7745b0-c67b-48e8-920b-f547d9cbc908,1696fe1c-b872-4f68-ba0c-dd6351918756,,02070106.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/1696fe1c-b872-4f68-ba0c-dd6351918756,,Jessica Pacheco,d4a15eb4-1c47-4b90-8e3f-15fb51dc07e8,Mammalia,Didelphimorphia,Didelphidae,Didelphis,pernigra,Andean White-eared Opossum,,2020-02-07 00:43:38,,,,,1,,,false,,,CC-BY,true,false
2002681,e9e3ce2f-30b9-4129-a37b-fcd0c16d7653,45f9130e-1dbb-468e-acd2-861fa6ec3d82,,12170019.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/45f9130e-1dbb-468e-acd2-861fa6ec3d82,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2019-12-17 11:34:23,,,,,1,,,false,,,CC-BY,true,false
2002681,1c7745b0-c67b-48e8-920b-f547d9cbc908,8bdbe774-0c77-4122-985c-5fbb17c03ae1,,12190038.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/8bdbe774-0c77-4122-985c-5fbb17c03ae1,,Jessica Pacheco,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2019-12-19 17:21:55,,,,,1,,,false,,,CC-BY,true,false
2002681,af1868f3-d47d-4035-9d8a-21b7dc39ea5a,a53abf35-246f-4d20-97f7-f83eddfb7262,,12080044.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/a53abf35-246f-4d20-97f7-f83eddfb7262,,Jessica Pacheco,d4a15eb4-1c47-4b90-8e3f-15fb51dc07e8,Mammalia,Didelphimorphia,Didelphidae,Didelphis,pernigra,Andean White-eared Opossum,,2019-12-08 02:02:58,,,,,1,,,false,,,CC-BY,true,false
2002681,af1868f3-d47d-4035-9d8a-21b7dc39ea5a,2036e8e5-2b43-4ecd-adb1-7e8cb60a7bb2,,12200072.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/2036e8e5-2b43-4ecd-adb1-7e8cb60a7bb2,,Jessica Pacheco,d4a15eb4-1c47-4b90-8e3f-15fb51dc07e8,Mammalia,Didelphimorphia,Didelphidae,Didelphis,pernigra,Andean White-eared Opossum,,2019-12-20 05:00:46,,,,,1,,,false,,,CC-BY,true,false
2002681,cca18f64-9ef1-406b-8924-360fa56ff3e4,dffaf5c0-db4f-473c-9009-bde43288edfb,,04010086.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/dffaf5c0-db4f-473c-9009-bde43288edfb,,Jessica Pacheco,d4a15eb4-1c47-4b90-8e3f-15fb51dc07e8,Mammalia,Didelphimorphia,Didelphidae,Didelphis,pernigra,Andean White-eared Opossum,,2020-04-01 03:13:50,,,,,1,,,false,,,CC-BY,true,false
2002681,d0a07991-24b7-4880-8655-d0f0e838e5bd,3ee32eb9-2e5e-4ee0-8a77-2689a9d2e5a3,,12180046.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/3ee32eb9-2e5e-4ee0-8a77-2689a9d2e5a3,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2019-12-18 07:45:34,,,,,1,,,false,,,CC-BY,true,false
2002681,5e5ce9b4-89a7-4233-8eda-74552d4956b4,85f45d40-800b-43ce-a333-3a179cfbba16,,01060067.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/85f45d40-800b-43ce-a333-3a179cfbba16,,Jessica Pacheco,6d0bbf09-3e44-4ead-9b18-795cad5268e7,Mammalia,Cetartiodactyla,Cervidae,Mazama,rufina,Dwarf Red Brocket,,2020-01-06 19:14:59,,,,,1,,,false,,,CC-BY,true,false
2002681,5e5ce9b4-89a7-4233-8eda-74552d4956b4,4d1c1a62-9966-4505-a5bc-145735e91b5d,,01070120.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/4d1c1a62-9966-4505-a5bc-145735e91b5d,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-07 17:40:35,,,,,1,,,false,,,CC-BY,true,false
2002681,5e5ce9b4-89a7-4233-8eda-74552d4956b4,2d87d78d-9810-43e1-9448-9603fd1ba2ab,,01070123.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/2d87d78d-9810-43e1-9448-9603fd1ba2ab,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-07 17:40:42,,,,,1,,,false,,,CC-BY,true,false
2002681,af1868f3-d47d-4035-9d8a-21b7dc39ea5a,d668e43c-2281-4057-8ba7-416fd4c0d868,,12090048.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/d668e43c-2281-4057-8ba7-416fd4c0d868,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2019-12-09 14:32:19,,,,,1,,,false,,,CC-BY,true,false
2002681,9942b104-030d-412b-b044-d1dbfe5e0f9d,126d2a1f-edbd-46c4-88c4-353e5ebc8c55,,01250146.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/126d2a1f-edbd-46c4-88c4-353e5ebc8c55,,Jessica Pacheco,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2020-01-25 23:22:18,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,2611f8b9-9c9a-4b71-9788-38421046b887,,02090479.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/2611f8b9-9c9a-4b71-9788-38421046b887,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-02-09 14:39:49,,,,,1,,,false,,,CC-BY,true,false
2002681,af1868f3-d47d-4035-9d8a-21b7dc39ea5a,87a42478-5856-487d-972a-bf1d8ef90cb4,,01020113.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/87a42478-5856-487d-972a-bf1d8ef90cb4,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-02 08:32:17,,,,,1,,,false,,,CC-BY,true,false
2002681,1c7745b0-c67b-48e8-920b-f547d9cbc908,e67841dc-2708-4894-a16e-46864a580e12,,01060050.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/e67841dc-2708-4894-a16e-46864a580e12,,Jessica Pacheco,6d0bbf09-3e44-4ead-9b18-795cad5268e7,Mammalia,Cetartiodactyla,Cervidae,Mazama,rufina,Dwarf Red Brocket,,2020-01-06 19:57:13,,,,,1,,,false,,,CC-BY,true,false
2002681,3ea31247-1b52-49a2-a798-756c6f9cc7da,cf332603-4a9f-48cc-9887-db3e3e515edb,,01010134.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/cf332603-4a9f-48cc-9887-db3e3e515edb,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-01 17:19:31,,,,,1,,,false,,,CC-BY,true,false
2002681,3ea31247-1b52-49a2-a798-756c6f9cc7da,58485cde-23f6-4597-8530-4675d84bca41,,12190095.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/58485cde-23f6-4597-8530-4675d84bca41,,Jessica Pacheco,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2019-12-19 12:01:53,,,,,1,,,false,,,CC-BY,true,false
2002681,af1868f3-d47d-4035-9d8a-21b7dc39ea5a,1d9f4799-d1c3-418d-856f-eccf7a76ee6d,,01030117.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/1d9f4799-d1c3-418d-856f-eccf7a76ee6d,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-03 12:47:57,,,,,1,,,false,,,CC-BY,true,false
2002681,50119aab-2d96-4bb2-af9a-5d8f165a36f5,22228881-2b39-4a9d-a7a9-4ad2636b9f08,,12270043.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/22228881-2b39-4a9d-a7a9-4ad2636b9f08,,Jessica Pacheco,6071f8bb-793d-45f5-9013-8668014e86e3,Aves,Galliformes,Cracidae,Penelope,jacquacu,Spix's Guan,,2019-12-27 14:35:23,,,,,1,,,false,,,CC-BY,true,false
2002681,50119aab-2d96-4bb2-af9a-5d8f165a36f5,76f4ec00-bb72-4b1b-9f8f-2efa4f899534,,01030061.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/76f4ec00-bb72-4b1b-9f8f-2efa4f899534,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-03 12:41:50,,,,,1,,,false,,,CC-BY,true,false
2002681,1c7745b0-c67b-48e8-920b-f547d9cbc908,52e8ed28-351f-44c9-bbde-904541aa0106,,01200080.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/52e8ed28-351f-44c9-bbde-904541aa0106,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-20 16:39:08,,,,,1,,,false,,,CC-BY,true,false
2002681,1c7745b0-c67b-48e8-920b-f547d9cbc908,0ced90fe-5361-46d4-aae0-7be47403fc98,,02070100.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/0ced90fe-5361-46d4-aae0-7be47403fc98,,Jessica Pacheco,d4a15eb4-1c47-4b90-8e3f-15fb51dc07e8,Mammalia,Didelphimorphia,Didelphidae,Didelphis,pernigra,Andean White-eared Opossum,,2020-02-07 00:40:10,,,,,1,,,false,,,CC-BY,true,false
2002681,1c7745b0-c67b-48e8-920b-f547d9cbc908,f48e1b4c-1879-4b06-8bcd-0b8f2c9c828b,,01200083.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/f48e1b4c-1879-4b06-8bcd-0b8f2c9c828b,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-20 16:39:18,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,71ab4d26-c777-4536-a6e5-b92d48645355,,02090480.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/71ab4d26-c777-4536-a6e5-b92d48645355,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-02-09 14:39:50,,,,,1,,,false,,,CC-BY,true,false
2002681,40e5f67f-c707-410b-a7e8-a51c2ec208ff,14ee19d0-90f7-467c-9193-720a632fbc12,,02090416.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/14ee19d0-90f7-467c-9193-720a632fbc12,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-02-09 09:36:21,,,,,1,,,false,,,CC-BY,true,false
2002681,40e5f67f-c707-410b-a7e8-a51c2ec208ff,16c2eb83-86e0-4bae-965b-672833318ba3,,02220505.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/16c2eb83-86e0-4bae-965b-672833318ba3,,Jessica Pacheco,936b55fb-1347-4dc9-8478-69799f5e877f,Mammalia,Carnivora,Procyonidae,Nasuella,olivacea,Western Mountain Coati,,2020-02-22 23:29:12,,,,,1,,,false,,,CC-BY,true,false
2002681,af1868f3-d47d-4035-9d8a-21b7dc39ea5a,fb2105a3-1f99-4cc8-8d86-d36d9fcc9e22,,01250164.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/fb2105a3-1f99-4cc8-8d86-d36d9fcc9e22,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-25 12:18:50,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,03d8d792-d20a-462f-b870-5075dc2641ce,,03120633.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/03d8d792-d20a-462f-b870-5075dc2641ce,,Jessica Pacheco,936b55fb-1347-4dc9-8478-69799f5e877f,Mammalia,Carnivora,Procyonidae,Nasuella,olivacea,Western Mountain Coati,,2020-03-12 07:36:29,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,030721a4-744a-4c88-9258-c22627864cfd,,03120623.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/030721a4-744a-4c88-9258-c22627864cfd,,Jessica Pacheco,936b55fb-1347-4dc9-8478-69799f5e877f,Mammalia,Carnivora,Procyonidae,Nasuella,olivacea,Western Mountain Coati,,2020-03-12 07:35:49,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,ac25e899-ef7d-470d-9e25-52e8ac59904b,,12140058.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/ac25e899-ef7d-470d-9e25-52e8ac59904b,,Jessica Pacheco,c5ae795b-300f-4cc7-99f7-e2c2d2810a87,Mammalia,Carnivora,Felidae,Leopardus,tigrinus,Northern Tiger Cat,,2019-12-14 01:36:56,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,109e11c8-ec05-41f5-9e6a-0c21c5420900,,12170086.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/109e11c8-ec05-41f5-9e6a-0c21c5420900,,Jessica Pacheco,c5ae795b-300f-4cc7-99f7-e2c2d2810a87,Mammalia,Carnivora,Felidae,Leopardus,tigrinus,Northern Tiger Cat,,2019-12-17 00:18:05,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,2df825e4-f685-494b-9ee5-62e0248d0850,,12240119.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/2df825e4-f685-494b-9ee5-62e0248d0850,,Jessica Pacheco,c5ae795b-300f-4cc7-99f7-e2c2d2810a87,Mammalia,Carnivora,Felidae,Leopardus,tigrinus,Northern Tiger Cat,,2019-12-24 04:33:47,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,839f6f8a-e73f-4652-92fd-2299b73847a1,,12160077.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/839f6f8a-e73f-4652-92fd-2299b73847a1,,Jessica Pacheco,6d0bbf09-3e44-4ead-9b18-795cad5268e7,Mammalia,Cetartiodactyla,Cervidae,Mazama,rufina,Dwarf Red Brocket,,2019-12-16 16:42:58,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,4dad54d7-e247-4681-9570-c9b52a39b7e7,,12160079.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/4dad54d7-e247-4681-9570-c9b52a39b7e7,,Jessica Pacheco,6d0bbf09-3e44-4ead-9b18-795cad5268e7,Mammalia,Cetartiodactyla,Cervidae,Mazama,rufina,Dwarf Red Brocket,,2019-12-16 16:43:00,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,853c98eb-60f7-44ca-8f1e-e44431d4140d,,12240118.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/853c98eb-60f7-44ca-8f1e-e44431d4140d,,Jessica Pacheco,c5ae795b-300f-4cc7-99f7-e2c2d2810a87,Mammalia,Carnivora,Felidae,Leopardus,tigrinus,Northern Tiger Cat,,2019-12-24 04:33:46,,,,,1,,,false,,,CC-BY,true,false
2002681,1eb12abf-03ce-462e-b567-c77f1f1082bd,3613f55b-665f-4e60-af13-031119a9d9cb,,01200096.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/3613f55b-665f-4e60-af13-031119a9d9cb,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-20 16:39:50,,,,,1,,,false,,,CC-BY,true,false
2002681,1eb12abf-03ce-462e-b567-c77f1f1082bd,3613f55b-665f-4e60-af13-031119a9d9cb,,01200096.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/3613f55b-665f-4e60-af13-031119a9d9cb,,Jessica Pacheco,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2020-01-20 16:39:50,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,aa326dc4-1fbf-4f33-aacf-c6b6e1264504,,01110257.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/aa326dc4-1fbf-4f33-aacf-c6b6e1264504,,Jessica Pacheco,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2020-01-11 16:40:20,,,,,1,,,false,,,CC-BY,true,false
2002681,af1868f3-d47d-4035-9d8a-21b7dc39ea5a,afc75c61-03dc-43da-add0-837e4853f4a3,,12080036.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/afc75c61-03dc-43da-add0-837e4853f4a3,,Jessica Pacheco,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2019-12-08 02:01:28,,,,,1,,,false,,,CC-BY,true,false
2002681,235ae8b3-c867-47c3-bb14-014c693c5b46,e4ea7a55-9d83-4fce-8d25-64984f23533f,,01250295.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/e4ea7a55-9d83-4fce-8d25-64984f23533f,,Jessica Pacheco,6d0d096e-79b8-4fbe-90e1-044e41e24c2c,Mammalia,Carnivora,Mustelidae,Eira,barbara,Tayra,,2020-01-25 12:03:11,,,,,1,,,false,,,CC-BY,true,false
2002681,af1868f3-d47d-4035-9d8a-21b7dc39ea5a,5760adfa-33cb-4e8b-9414-a76360011f75,,01030114.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/5760adfa-33cb-4e8b-9414-a76360011f75,,Jessica Pacheco,d4a15eb4-1c47-4b90-8e3f-15fb51dc07e8,Mammalia,Didelphimorphia,Didelphidae,Didelphis,pernigra,Andean White-eared Opossum,,2020-01-03 03:47:56,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,0614195c-74dd-4f51-b27c-9bcac0e1bb7d,,12310194.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/0614195c-74dd-4f51-b27c-9bcac0e1bb7d,,Jessica Pacheco,c5ae795b-300f-4cc7-99f7-e2c2d2810a87,Mammalia,Carnivora,Felidae,Leopardus,tigrinus,Northern Tiger Cat,,2019-12-31 22:42:30,,,,,1,,,false,,,CC-BY,true,false
2002681,1eb12abf-03ce-462e-b567-c77f1f1082bd,4556827b-3e6c-456a-8a6f-f3cbcb904e1a,,01200083.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/4556827b-3e6c-456a-8a6f-f3cbcb904e1a,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-20 16:39:18,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,506d2ae3-6c15-4559-8db1-3d489ab53699,,01180314.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/506d2ae3-6c15-4559-8db1-3d489ab53699,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-18 11:55:16,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,0261b637-1399-4c76-b722-c3a46c1ee90f,,12100041.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/0261b637-1399-4c76-b722-c3a46c1ee90f,,Jessica Pacheco,89d41ec3-af8a-438a-86dd-4a6cb1819f07,Mammalia,Pilosa,Myrmecophagidae,Tamandua,tetradactyla,Southern Tamandua,,2019-12-10 04:55:10,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,777379b8-5ba8-45d4-8f55-2858934d889a,,12140059.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/777379b8-5ba8-45d4-8f55-2858934d889a,,Jessica Pacheco,c5ae795b-300f-4cc7-99f7-e2c2d2810a87,Mammalia,Carnivora,Felidae,Leopardus,tigrinus,Northern Tiger Cat,,2019-12-14 01:36:57,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,8172c524-de00-4021-bab4-fc54116db926,,12310195.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/8172c524-de00-4021-bab4-fc54116db926,,Jessica Pacheco,c5ae795b-300f-4cc7-99f7-e2c2d2810a87,Mammalia,Carnivora,Felidae,Leopardus,tigrinus,Northern Tiger Cat,,2019-12-31 22:42:31,,,,,1,,,false,,,CC-BY,true,false
2002681,af1868f3-d47d-4035-9d8a-21b7dc39ea5a,10329458-6cab-45a9-8394-fc8f998ca82f,,01030119.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/10329458-6cab-45a9-8394-fc8f998ca82f,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-03 12:47:59,,,,,1,,,false,,,CC-BY,true,false
2002681,1eb12abf-03ce-462e-b567-c77f1f1082bd,b9c8e7bb-c21d-4d31-a61e-0017b8b9ae4f,,01200079.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/b9c8e7bb-c21d-4d31-a61e-0017b8b9ae4f,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-01-20 16:39:07,,,,,1,,,false,,,CC-BY,true,false
2002681,235ae8b3-c867-47c3-bb14-014c693c5b46,f0c05300-80f0-424d-b3fd-284f2262d03a,,02070363.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/f0c05300-80f0-424d-b3fd-284f2262d03a,,Jessica Pacheco,d62cd43d-a519-4cd5-aef2-b76ae4bd16c1,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,fuliginosa,Black Agouti,,2020-02-07 15:27:59,,,,,1,,,false,,,CC-BY,true,false
2002681,f65b9a20-4e64-4ab9-b3fd-f717095f760f,d9af23ea-c00a-4a85-b08d-6b2f87318811,,02180562.JPG,https://app.wildlifeinsights.org/download/2007748/project/2002681/data-files/d9af23ea-c00a-4a85-b08d-6b2f87318811,,Jessica Pacheco,796a6de7-4ce1-4bba-9d97-72597f3a5763,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,,2020-02-18 14:11:16,,,,,1,,,false,,,CC-BY,true,false
